"","Ano","UF","classe","Sexo","Valor_Proj","Valor_Aferido","Comparativo"
"416",2011,"MG","[80,85)","M",80926,80078,0.0104787089439739
"417",2011,"MG","[85,90)","M",38150,36896,0.0328702490170382
"418",2011,"MG","90+","M",17872,17093,0.0435877350044761
"419",2011,"MS","[0,5)","F",98821.0000000001,94943,0.0392426710921776
"420",2011,"MS","[05.10)","F",100706,96140,0.045339900303854
"421",2011,"MS","[10,15)","F",108542,105817,0.0251054891194191
"422",2011,"MS","[15,20)","F",113334,113780,-0.00393527096899494
"423",2011,"MS","[20,25)","F",110606,108081,0.0228287796322072
"424",2011,"MS","[25,30)","F",111097,109400,0.0152749399173698
"425",2011,"MS","[30,35)","F",104826,103730,0.0104554213649284
"426",2011,"MS","[35,40)","F",95042,93172,0.0196755118789585
"427",2011,"MS","[40,45)","F",87898,87006,0.01014812623723
"428",2011,"MS","[45,50)","F",81903,80921,0.0119897928036828
"429",2011,"MS","[50,55)","F",68748.9999999999,67357,0.0202475672373408
"430",2011,"MS","[55,60)","F",54998,54555,0.00805483835775912
"431",2011,"MS","[60,65)","F",41789,40985,0.0192395127904462
"432",2011,"MS","[65,70)","F",31437,31511,-0.00235391417756078
"433",2011,"MS","[70,75)","F",23581,22553,0.0435944192358253
"434",2011,"MS","[75,80)","F",16133,16159,-0.00161160354552724
"435",2011,"MS","[80,85)","F",9964.00000000001,9817,0.0147531112003219
"436",2011,"MS","[85,90)","F",5141,4954,0.0363742462555928
"437",2011,"MS","90+","F",3005,3019,-0.00465890183028393
"438",2011,"MS","[0,5)","M",103443,98327,0.0494571889833047
"439",2011,"MS","[05.10)","M",105383,100664,0.0447795185181667
"440",2011,"MS","[10,15)","M",112709,110252,0.0217995013707868
"441",2011,"MS","[15,20)","M",115718,115540,0.00153822222990335
"442",2011,"MS","[20,25)","M",113286,110105,0.028079374326925
"443",2011,"MS","[25,30)","M",110566,109381,0.0107175804496864
"444",2011,"MS","[30,35)","M",102492,101421,0.0104495960660344
"445",2011,"MS","[35,40)","M",92218.9999999999,90192,0.0219802860581866
"446",2011,"MS","[40,45)","M",85006.9999999999,83979,0.0120931217429146
"447",2011,"MS","[45,50)","M",78112,77234,0.0112402703809919
"448",2011,"MS","[50,55)","M",65456,63912,0.0235883647030062
"449",2011,"MS","[55,60)","M",52477,51907,0.0108619014044252
"450",2011,"MS","[60,65)","M",39703,39271,0.0108807898647459
"451",2011,"MS","[65,70)","M",29622,29520,0.00344338667206781
"452",2011,"MS","[70,75)","M",22465,21501,0.0429111951925215
"453",2011,"MS","[75,80)","M",14751,14674,0.00521998508575727
"454",2011,"MS","[80,85)","M",8580,8482,0.0114219114219116
"455",2011,"MS","[85,90)","M",4106.99999999999,4019,0.0214268322376417
"456",2011,"MS","90+","M",2094,2027,0.0319961795606495
"457",2011,"MT","[0,5)","F",127915,119060,0.0692256576632919
"458",2011,"MT","[05.10)","F",132814,123704,0.0685921664884726
"459",2011,"MT","[10,15)","F",137273,133834,0.025052268108077
"460",2011,"MT","[15,20)","F",141619,142139,-0.00367182369597341
"461",2011,"MT","[20,25)","F",142487,138182,0.0302132826152559
"462",2011,"MT","[25,30)","F",142762,141248,0.0106050629719395
"463",2011,"MT","[30,35)","F",135838,134353,0.0109321397547074
"464",2011,"MT","[35,40)","F",120814,118956,0.0153790123661163
"465",2011,"MT","[40,45)","F",108007,106425,0.0146471987926712
"466",2011,"MT","[45,50)","F",93565,92795,0.00822957302410089
"467",2011,"MT","[50,55)","F",75919,74227,0.0222869110499354
"468",2011,"MT","[55,60)","F",58109.9999999999,58012,0.00168645672001289
"469",2011,"MT","[60,65)","F",42865,42098,0.0178933862125275
"470",2011,"MT","[65,70)","F",30779,30778,3.24896845253996e-05
"471",2011,"MT","[70,75)","F",21874,21134,0.0338301179482486
"472",2011,"MT","[75,80)","F",13966,13846,0.00859229557496791
"473",2011,"MT","[80,85)","F",7937,7917,0.00251984376968594
"474",2011,"MT","[85,90)","F",3733,3646,0.0233056522903819
"475",2011,"MT","90+","F",2291,2234,0.024879965080751
"476",2011,"MT","[0,5)","M",133764,123388,0.0775694506743217
"477",2011,"MT","[05.10)","M",138714,129014,0.069928053404847
"478",2011,"MT","[10,15)","M",144094,140756,0.02316543367524
"479",2011,"MT","[15,20)","M",146091,146790,-0.00478468899521531
"480",2011,"MT","[20,25)","M",147672,142846,0.032680535240262
"481",2011,"MT","[25,30)","M",147541,146057,0.0100582211046423
"482",2011,"MT","[30,35)","M",138409,135971,0.017614461487331
"483",2011,"MT","[35,40)","M",123146,121049,0.0170285677163691
"484",2011,"MT","[40,45)","M",112172,110705,0.0130781300146203
"485",2011,"MT","[45,50)","M",99063,98135,0.00936777606169797
"486",2011,"MT","[50,55)","M",81223,79740,0.0182583750907989
"487",2011,"MT","[55,60)","M",62511,61775,0.0117739277887098
"488",2011,"MT","[60,65)","M",45875,45281,0.0129482288828333
"489",2011,"MT","[65,70)","M",33175,33144,0.000934438583270754
"490",2011,"MT","[70,75)","M",23610,22892,0.0304108428631933
"491",2011,"MT","[75,80)","M",14702,14755,-0.00360495170725096
"492",2011,"MT","[80,85)","M",8120,7975,0.0178571428571425
"493",2011,"MT","[85,90)","M",3566,3460,0.0297251822770609
"494",2011,"MT","90+","M",1814,1789,0.0137816979051817
"495",2011,"PA","[0,5)","F",382803,353038,0.077755398991126
"496",2011,"PA","[05.10)","F",401434,378978,0.0559394570464885
"497",2011,"PA","[10,15)","F",414928,406781,0.0196347318088919
"498",2011,"PA","[15,20)","F",398476,399785,-0.00328501591061975
"499",2011,"PA","[20,25)","F",380038,371531,0.0223846036448994
"500",2011,"PA","[25,30)","F",364127,360442,0.0101200954611998
"501",2011,"PA","[30,35)","F",321187,319629,0.00485075672427697
"502",2011,"PA","[35,40)","F",267326,262165,0.019306015875747
"503",2011,"PA","[40,45)","F",223792,222180,0.00720311718023854
"504",2011,"PA","[45,50)","F",182720,181393,0.00726247810858144
"505",2011,"PA","[50,55)","F",152069,149758,0.015197048708152
"506",2011,"PA","[55,60)","F",122325,121944,0.00311465358675683
"507",2011,"PA","[60,65)","F",91357,90531,0.00904145276224028
"508",2011,"PA","[65,70)","F",70502,70717,-0.00304955887776295
"509",2011,"PA","[70,75)","F",51281,49933,0.0262865388740477
"510",2011,"PA","[75,80)","F",34314,34755,-0.0128518971848221
"511",2011,"PA","[80,85)","F",21193,21395,-0.00953144906337015
"512",2011,"PA","[85,90)","F",11076,11239,-0.0147165041531235
"513",2011,"PA","90+","F",8005,8394,-0.0485946283572767
"514",2011,"PA","[0,5)","M",399667,368175,0.0787955973347811
"515",2011,"PA","[05.10)","M",417972,392517,0.0609012086934057
"516",2011,"PA","[10,15)","M",431129,423330,0.0180897132876701
"517",2011,"PA","[15,20)","M",406616,408046,-0.00351683160524889
"518",2011,"PA","[20,25)","M",382244.999999999,372113,0.02650655992884
"519",2011,"PA","[25,30)","M",361586,359345,0.00619769570724562
"520",2011,"PA","[30,35)","M",322299,320807,0.00462924179100755
"521",2011,"PA","[35,40)","M",271092,265065,0.0222323049001815
"522",2011,"PA","[40,45)","M",230649,229974,0.00292652471937867
"523",2011,"PA","[45,50)","M",188502,185687,0.014933528556726
"524",2011,"PA","[50,55)","M",155141,153602,0.00992000825055917
"525",2011,"PA","[55,60)","M",123494,121836,0.013425753477902
"526",2011,"PA","[60,65)","M",92673,92598,0.000809297206306515
"527",2011,"PA","[65,70)","M",69976,70060,-0.00120041156968124
"528",2011,"PA","[70,75)","M",48943.9999999999,47925,0.0208197123242878
"529",2011,"PA","[75,80)","M",31426,31783,-0.0113600203653025
"530",2011,"PA","[80,85)","M",17514,17725,-0.0120475048532605
"531",2011,"PA","[85,90)","M",8077,8204,-0.0157236597746694
"532",2011,"PA","90+","M",4988,5090,-0.0204490777866871
"533",2011,"PB","[0,5)","F",144136,141612,0.0175112393850253
"534",2011,"PB","[05.10)","F",159938,150729,0.0575785616926556
"535",2011,"PB","[10,15)","F",172662,167360,0.030707393636121
"536",2011,"PB","[15,20)","F",176694,178060,-0.00773087937337964
"537",2011,"PB","[20,25)","F",176577,173271,0.0187227102057461
"538",2011,"PB","[25,30)","F",170326,169352,0.00571844580392894
"539",2011,"PB","[30,35)","F",158327,156844,0.00936669045709215
"540",2011,"PB","[35,40)","F",139883,138906,0.00698440839844707
"541",2011,"PB","[40,45)","F",130998,127448,0.0270996503763412
"542",2011,"PB","[45,50)","F",117212,116884,0.00279834829198388
"543",2011,"PB","[50,55)","F",96610,94328,0.023620743194286
"544",2011,"PB","[55,60)","F",82794,83189,-0.00477087711669945
"545",2011,"PB","[60,65)","F",73923.0000000001,72990,0.0126212410210634
"546",2011,"PB","[65,70)","F",58748,57930,0.0139238782596859
"547",2011,"PB","[70,75)","F",50265,48846,0.0282303789913456
"548",2011,"PB","[75,80)","F",33761,33976,-0.0063682947779985
"549",2011,"PB","[80,85)","F",23776,24549,-0.032511776581427
"550",2011,"PB","[85,90)","F",14915,14635,0.0187730472678513
"551",2011,"PB","90+","F",8633.99999999999,9228,-0.0687977762334964
"552",2011,"PB","[0,5)","M",151111,146805,0.0284956091879477
"553",2011,"PB","[05.10)","M",166309,157111,0.055306688152776
"554",2011,"PB","[10,15)","M",178462,173847,0.025859846914189
"555",2011,"PB","[15,20)","M",179690,181492,-0.0100283822138127
"556",2011,"PB","[20,25)","M",172865,169342,0.0203800653689289
"557",2011,"PB","[25,30)","M",163438,163426,7.34223375226637e-05
"558",2011,"PB","[30,35)","M",149102,147476,0.0109052863140667
"559",2011,"PB","[35,40)","M",129229,128840,0.00301016025814605
"560",2011,"PB","[40,45)","M",118906,115938,0.0249608934788824
"561",2011,"PB","[45,50)","M",106372,105833,0.00506712292708648
"562",2011,"PB","[50,55)","M",84366,82439,0.0228409548870398
"563",2011,"PB","[55,60)","M",68600,68382,0.00317784256559788
"564",2011,"PB","[60,65)","M",60047,59401,0.010758239379153
"565",2011,"PB","[65,70)","M",46648,45975,0.0144271994512092
"566",2011,"PB","[70,75)","M",37603,36729,0.0232428263702368
"567",2011,"PB","[75,80)","M",24256,24740,-0.0199538258575199
"568",2011,"PB","[80,85)","M",16538,16679,-0.00852581932519047
"569",2011,"PB","[85,90)","M",10514,10440,0.0070382347346397
"570",2011,"PB","90+","M",5578,5851,-0.0489422732162069
"571",2011,"PE","[0,5)","F",356498,330423,0.0731420653131306
"572",2011,"PE","[05.10)","F",379596,358063,0.0567260982729007
"573",2011,"PE","[10,15)","F",414668,404391,0.0247836823675805
"574",2011,"PE","[15,20)","F",411327,412491,-0.00282986528966076
"575",2011,"PE","[20,25)","F",417489,409339,0.0195214724220282
"576",2011,"PE","[25,30)","F",408393,404522,0.00947861496156775
"577",2011,"PE","[30,35)","F",383175,380187,0.00779800352319482
"578",2011,"PE","[35,40)","F",344431,341678,0.00799289262581028
"579",2011,"PE","[40,45)","F",315119,308311,0.0216045366988339
"580",2011,"PE","[45,50)","F",279175,277785,0.00497895585206391
"581",2011,"PE","[50,55)","F",235592,230693,0.0207944242588897
"582",2011,"PE","[55,60)","F",197482,197209,0.00138240447230663
"583",2011,"PE","[60,65)","F",166586,164852,0.0104090379743796
"584",2011,"PE","[65,70)","F",129628,128471,0.00892554077822748
"585",2011,"PE","[70,75)","F",104111,101778,0.0224087752494936
"586",2011,"PE","[75,80)","F",70127,69664,0.0066023072425746
"587",2011,"PE","[80,85)","F",46776,47611,-0.0178510347186583
"588",2011,"PE","[85,90)","F",26833,25800,0.0384973726381686
"589",2011,"PE","90+","F",15066,15847,-0.0518385769281828
"590",2011,"PE","[0,5)","M",372013,342541,0.0792230379045895
"591",2011,"PE","[05.10)","M",393286,369922,0.059407148995895
"592",2011,"PE","[10,15)","M",426985,417677,0.0217993606332775
"593",2011,"PE","[15,20)","M",414616,415779,-0.00280500511316608
"594",2011,"PE","[20,25)","M",405781,398376,0.0182487597990052
"595",2011,"PE","[25,30)","M",386228,383529,0.00698810029309173
"596",2011,"PE","[30,35)","M",354720,353174,0.004358367162832
"597",2011,"PE","[35,40)","M",311640,308993,0.00849377486843739
"598",2011,"PE","[40,45)","M",279326,274267,0.0181114539999842
"599",2011,"PE","[45,50)","M",243125,241110,0.00828791773779122
"600",2011,"PE","[50,55)","M",200015,196687,0.0166387520935936
"601",2011,"PE","[55,60)","M",158963,157557,0.00884482552543674
"602",2011,"PE","[60,65)","M",132921,131854,0.00802732450101984
"603",2011,"PE","[65,70)","M",99863.0000000001,98880,0.00984348557523894
"604",2011,"PE","[70,75)","M",75852,74801,0.013855929968887
"605",2011,"PE","[75,80)","M",48155,47884,0.00562766067905691
"606",2011,"PE","[80,85)","M",30988,31199,-0.0068090873886667
"607",2011,"PE","[85,90)","M",17429,16871,0.0320156061736187
"608",2011,"PE","90+","M",8251,8656,-0.0490849593988612
"609",2011,"PI","[0,5)","F",125604,119905,0.0453727588293371
"610",2011,"PI","[05.10)","F",140752,130506,0.0727947027395707
"611",2011,"PI","[10,15)","F",154344,148889,0.0353431296325085
"612",2011,"PI","[15,20)","F",151212,152841,-0.0107729545274187
"613",2011,"PI","[20,25)","F",152795,150734,0.0134886612781832
"614",2011,"PI","[25,30)","F",143096,144247,-0.00804355118242258
"615",2011,"PI","[30,35)","F",131438,129826,0.0122643375583919
"616",2011,"PI","[35,40)","F",111012,109843,0.0105303931106551
"617",2011,"PI","[40,45)","F",100937,99364,0.0155839781249686
"618",2011,"PI","[45,50)","F",91666,91901,-0.00256365500839974
"619",2011,"PI","[50,55)","F",79027.0000000001,76960,0.0261556177002804
"620",2011,"PI","[55,60)","F",67502,66936,0.00838493674261567
"621",2011,"PI","[60,65)","F",54856,54721,0.00246098877059886
"622",2011,"PI","[65,70)","F",42251.0000000001,42546,-0.00698208326430022
"623",2011,"PI","[70,75)","F",34752,33405,0.0387603591160221
"624",2011,"PI","[75,80)","F",23962,24689,-0.0303397045321759
"625",2011,"PI","[80,85)","F",15958,15932,0.00162927685173626
"626",2011,"PI","[85,90)","F",8891.00000000001,8912,-0.0023619390394773
"627",2011,"PI","90+","F",4680,5110,-0.0918803418803415
"628",2011,"PI","[0,5)","M",131203,124656,0.0498997736332248
"629",2011,"PI","[05.10)","M",145595,136257,0.0641368178852299
"630",2011,"PI","[10,15)","M",160360,155203,0.0321588924918932
"631",2011,"PI","[15,20)","M",154298,155765,-0.00950757624855799
"632",2011,"PI","[20,25)","M",149142,147375,0.0118477692400535
"633",2011,"PI","[25,30)","M",137099,138909,-0.0132021386005729
"634",2011,"PI","[30,35)","M",123624,122895,0.0058969132207336
"635",2011,"PI","[35,40)","M",103657,102982,0.00651186123464903
"636",2011,"PI","[40,45)","M",93292,91813,0.0158534493847274
"637",2011,"PI","[45,50)","M",83575,84032,-0.00546814238707765
"638",2011,"PI","[50,55)","M",70455,68755,0.0241288765878924
"639",2011,"PI","[55,60)","M",58319,57597,0.0123801848454187
"640",2011,"PI","[60,65)","M",48421,48573,-0.00313913384688507
"641",2011,"PI","[65,70)","M",37878,38288,-0.010824225143883
"642",2011,"PI","[70,75)","M",29391,28520,0.0296349222551122
"643",2011,"PI","[75,80)","M",19515,20079,-0.0289008455034593
"644",2011,"PI","[80,85)","M",12379,12611,-0.0187414169157441
"645",2011,"PI","[85,90)","M",6735,6887,-0.0225686711210097
"646",2011,"PI","90+","M",3207,3477,-0.0841908325537883
"647",2011,"PR","[0,5)","F",366670.999999999,351306,0.0419040502248596
"648",2011,"PR","[05.10)","F",388393,369875,0.0476785111987094
"649",2011,"PR","[10,15)","F",444372,433786,0.0238223830484375
"650",2011,"PR","[15,20)","F",464688,461752,0.00631821781496377
"651",2011,"PR","[20,25)","F",457095,449208,0.0172546188429096
"652",2011,"PR","[25,30)","F",450345.999999999,445613,0.0105096969885366
"653",2011,"PR","[30,35)","F",435621,431116,0.0103415583729886
"654",2011,"PR","[35,40)","F",411328,403636,0.018700404543333
"655",2011,"PR","[40,45)","F",401413,397246,0.0103808297190174
"656",2011,"PR","[45,50)","F",375958,371977,0.0105889487655539
"657",2011,"PR","[50,55)","F",324132,318103,0.0186004467315781
"658",2011,"PR","[55,60)","F",269538,267652,0.00699715810015635
"659",2011,"PR","[60,65)","F",213019,208835,0.0196414404348902
"660",2011,"PR","[65,70)","F",160069,159183,0.00553511298252683
"661",2011,"PR","[70,75)","F",120066,116340,0.031032931887462
"662",2011,"PR","[75,80)","F",84472,83920,0.0065347097262995
"663",2011,"PR","[80,85)","F",53452,52656,0.0148918655990423
"664",2011,"PR","[85,90)","F",26467,25306,0.0438659462727166
"665",2011,"PR","90+","F",12639,12295,0.0272173431442362
"666",2011,"PR","[0,5)","M",384000,364539,0.0506796875000006
"667",2011,"PR","[05.10)","M",405976,383047,0.0564787081009714
"668",2011,"PR","[10,15)","M",463094,450818,0.0265086569897262
"669",2011,"PR","[15,20)","M",476646,474856,0.00375540757711234
"670",2011,"PR","[20,25)","M",460029,450321,0.0211030174184665
"671",2011,"PR","[25,30)","M",444511,441062,0.00775908807656053
"672",2011,"PR","[30,35)","M",420254.999999999,415856,0.0104674542837075
"673",2011,"PR","[35,40)","M",392214,384895,0.0186607311314752
"674",2011,"PR","[40,45)","M",379398.000000001,375132,0.0112441288567692
"675",2011,"PR","[45,50)","M",348118,344840,0.00941634733050321
"676",2011,"PR","[50,55)","M",295208,289979,0.0177129346088184
"677",2011,"PR","[55,60)","M",242746,239579,0.0130465589546276
"678",2011,"PR","[60,65)","M",190582,187227,0.0176039709941128
"679",2011,"PR","[65,70)","M",140695,139046,0.0117203880734923
"680",2011,"PR","[70,75)","M",103709,100745,0.0285799689515851
"681",2011,"PR","[75,80)","M",67724,66477,0.0184129702911821
"682",2011,"PR","[80,85)","M",38997,38593,0.0103597712644566
"683",2011,"PR","[85,90)","M",17524,16223,0.0742410408582515
"684",2011,"PR","90+","M",6901,6608,0.0424576148384286
"685",2011,"RJ","[0,5)","F",517410,492735,0.0476894532382437
"686",2011,"RJ","[05.10)","F",544799,520638,0.0443484661315464
"687",2011,"RJ","[10,15)","F",638409,631047,0.0115317923149578
"688",2011,"RJ","[15,20)","F",643328,636393,0.0107798821130122
"689",2011,"RJ","[20,25)","F",659552,644788,0.0223848915627583
"690",2011,"RJ","[25,30)","F",704244,688369,0.0225419030904062
"691",2011,"RJ","[30,35)","F",702606,701748,0.00122116805151125
"692",2011,"RJ","[35,40)","F",642022,625709,0.0254087866147884
"693",2011,"RJ","[40,45)","F",609465,605929,0.0058018097839905
"694",2011,"RJ","[45,50)","F",596669,589538,0.0119513499109221
"695",2011,"RJ","[50,55)","F",555206,545108,0.0181878437913135
"696",2011,"RJ","[55,60)","F",474934,469788,0.010835189731626
"697",2011,"RJ","[60,65)","F",383101,378422,0.0122134893931371
"698",2011,"RJ","[65,70)","F",285140,281339,0.0133302938907216
"699",2011,"RJ","[70,75)","F",226791,221003,0.0255212949367483
"700",2011,"RJ","[75,80)","F",171106,169638,0.00857947704931429
"701",2011,"RJ","[80,85)","F",119647,120156,-0.00425418104925285
"702",2011,"RJ","[85,90)","F",64577,60311,0.0660606717561977
"703",2011,"RJ","90+","F",32084,30671,0.0440406433113091
"704",2011,"RJ","[0,5)","M",541827,507854,0.0627008251711336
"705",2011,"RJ","[05.10)","M",569591,537639,0.0560963919724857
"706",2011,"RJ","[10,15)","M",660679,652130,0.0129397180779165
"707",2011,"RJ","[15,20)","M",651825,644473,0.0112791009856933
"708",2011,"RJ","[20,25)","M",652527,638189,0.0219730371310308
"709",2011,"RJ","[25,30)","M",672782,657562,0.0226224839546844
